Ano Lan‡amento;Ano EmissÆo NE CCor;UO - àrgÆo M ximo C¢digo;UO - àrgÆo M ximo Nome;àrgÆo UGE - àrgÆo M ximo C¢digo;àrgÆo UGE - àrgÆo M ximo Nome;Item Informa‡Æo;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PAGOS (PROC E N PROC)
2009;2007;52000;MINISTERIO DA DEFESA;52000;MINISTERIO DA DEFESA;;;;;206.245.374,67
2009;2007;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;26000;MINISTERIO DA EDUCACAO;;;;;307.851,75
2009;2007;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;36000;MINISTERIO DA SAUDE;;;;;102.425,74
2009;2007;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;1.663.027,31
2009;2007;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;52000;MINISTERIO DA DEFESA;;;;;2.696.738,77
2009;2007;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;873.390.740,26
2009;2007;54000;MINISTERIO DO TURISMO;26000;MINISTERIO DA EDUCACAO;;;;;1.257.598,97
2009;2007;54000;MINISTERIO DO TURISMO;54000;MINISTERIO DO TURISMO;;;;;142.168.480,56
2009;2007;55000;MINISTERIO DA CIDADANIA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;950.089,13
2009;2007;55000;MINISTERIO DA CIDADANIA;26000;MINISTERIO DA EDUCACAO;;;;;92.608,37
2009;2007;55000;MINISTERIO DA CIDADANIA;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;172.306,34
2009;2007;55000;MINISTERIO DA CIDADANIA;55000;MINISTERIO DA CIDADANIA;;;;;12.753.590,57
2009;2007;56000;MINISTERIO DAS CIDADES;26000;MINISTERIO DA EDUCACAO;;;;;51.776,59
2009;2007;56000;MINISTERIO DAS CIDADES;52000;MINISTERIO DA DEFESA;;;;;6.700.727,65
2009;2007;56000;MINISTERIO DAS CIDADES;56000;MINISTERIO DAS CIDADES;;;;;901.469.510,26
2009;2008;'-7;CODIGO INVALIDO;25000;MINISTERIO DA ECONOMIA;;;;;0,00
2009;2008;01000;CAMARA DOS DEPUTADOS;01000;CAMARA DOS DEPUTADOS;;;;;156.666.535,08
2009;2008;02000;SENADO FEDERAL;02000;SENADO FEDERAL;;;;;33.813.240,47
2009;2008;03000;TRIBUNAL DE CONTAS DA UNIAO;03000;TRIBUNAL DE CONTAS DA UNIAO;;;;;130.123.698,11
2009;2008;03000;TRIBUNAL DE CONTAS DA UNIAO;25000;MINISTERIO DA ECONOMIA;;;;;75.612,91
2009;2008;10000;SUPREMO TRIBUNAL FEDERAL;10000;SUPREMO TRIBUNAL FEDERAL;;;;;75.683.364,09
2009;2008;11000;SUPERIOR TRIBUNAL DE JUSTICA;11000;SUPERIOR TRIBUNAL DE JUSTICA;;;;;25.752.917,36
2009;2008;12000;JUSTICA FEDERAL;12000;JUSTICA FEDERAL;;;;;228.229.444,51
2009;2008;13000;JUSTICA MILITAR;13000;JUSTICA MILITAR;;;;;9.258.894,37
2009;2008;14000;JUSTICA ELEITORAL;14000;JUSTICA ELEITORAL;;;;;265.757.002,70
2009;2008;14000;JUSTICA ELEITORAL;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;287.076,41
2009;2008;14000;JUSTICA ELEITORAL;52000;MINISTERIO DA DEFESA;;;;;1.316.622,62
2009;2008;15000;JUSTICA DO TRABALHO;15000;JUSTICA DO TRABALHO;;;;;231.150.985,99
2009;2008;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;;;;;25.624.451,73
2009;2008;20000;PRESIDENCIA DA REPUBLICA;12000;JUSTICA FEDERAL;;;;;243.635,18
2009;2008;20000;PRESIDENCIA DA REPUBLICA;20000;PRESIDENCIA DA REPUBLICA;;;;;706.072.265,03
2009;2008;20000;PRESIDENCIA DA REPUBLICA;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;290.603,25
2009;2008;20000;PRESIDENCIA DA REPUBLICA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;1.111.675,13
2009;2008;20000;PRESIDENCIA DA REPUBLICA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.812.851,78
2009;2008;20000;PRESIDENCIA DA REPUBLICA;25000;MINISTERIO DA ECONOMIA;;;;;4.177.234,89
2009;2008;20000;PRESIDENCIA DA REPUBLICA;26000;MINISTERIO DA EDUCACAO;;;;;61.055.897,18
2009;2008;20000;PRESIDENCIA DA REPUBLICA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;8.182.178,99
2009;2008;20000;PRESIDENCIA DA REPUBLICA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;5.792.840,60
2009;2008;20000;PRESIDENCIA DA REPUBLICA;36000;MINISTERIO DA SAUDE;;;;;753.131,66
2009;2008;20000;PRESIDENCIA DA REPUBLICA;42000;MINISTERIO DA CULTURA;;;;;835.967,50
2009;2008;20000;PRESIDENCIA DA REPUBLICA;51000;MINISTERIO DO ESPORTE;;;;;1.274.820,14
2009;2008;20000;PRESIDENCIA DA REPUBLICA;52000;MINISTERIO DA DEFESA;;;;;60.692.232,44
2009;2008;20000;PRESIDENCIA DA REPUBLICA;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;763.619,40
2009;2008;20000;PRESIDENCIA DA REPUBLICA;55000;MINISTERIO DA CIDADANIA;;;;;2.934.582,96
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;20000;PRESIDENCIA DA REPUBLICA;;;;;4.460,00
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;0,00;0,00;0,00;101.683.093,31
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;2.252.043,36
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;25000;MINISTERIO DA ECONOMIA;;;;;5.487.872,15
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;26000;MINISTERIO DA EDUCACAO;;;;;3.459.453,09
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;212.119,66
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;36000;MINISTERIO DA SAUDE;;;;;26.481,32
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;42000;MINISTERIO DA CULTURA;;;;;10.590,00
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;44000;MINISTERIO DO MEIO AMBIENTE;;;;;11.210,00
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;52.000,00
2009;2008;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;52000;MINISTERIO DA DEFESA;;;;;1.395,34
2009;2008;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;570.288.212,62
2009;2008;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;17.681.496,56
2009;2008;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;26000;MINISTERIO DA EDUCACAO;;;;;2.142.607,29
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;20000;PRESIDENCIA DA REPUBLICA;;;;;850.030,00
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;2.358.855,82
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;645.537.262,60
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;26000;MINISTERIO DA EDUCACAO;;;;;40.847.519,88
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;32000;MINISTERIO DE MINAS E ENERGIA;;;;;98.888,83
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;36000;MINISTERIO DA SAUDE;;;;;4.040.207,80
2009;2008;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;52000;MINISTERIO DA DEFESA;;;;;70.364.669,60
2009;2008;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;;;;;5.122.318.354,50
2009;2008;25000;MINISTERIO DA ECONOMIA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;19.101.636,32
2009;2008;25000;MINISTERIO DA ECONOMIA;52000;MINISTERIO DA DEFESA;;;;;107.905,61
2009;2008;26000;MINISTERIO DA EDUCACAO;15000;JUSTICA DO TRABALHO;;;;;1.014.517,71
2009;2008;26000;MINISTERIO DA EDUCACAO;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;512.000,00
2009;2008;26000;MINISTERIO DA EDUCACAO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;13.109.660,23
2009;2008;26000;MINISTERIO DA EDUCACAO;26000;MINISTERIO DA EDUCACAO;;;;;3.342.917.740,98
2009;2008;26000;MINISTERIO DA EDUCACAO;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;96.313,61
2009;2008;26000;MINISTERIO DA EDUCACAO;36000;MINISTERIO DA SAUDE;;;;;1.834.908,45
2009;2008;26000;MINISTERIO DA EDUCACAO;42000;MINISTERIO DA CULTURA;;;;;33.100,69
2009;2008;26000;MINISTERIO DA EDUCACAO;52000;MINISTERIO DA DEFESA;;;;;208.498,57
2009;2008;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;263.830,98
2009;2008;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;26000;MINISTERIO DA EDUCACAO;;;;;1.357.279,87
2009;2008;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;67.391.917,43
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;;;;;1.344.048,93
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;20000;PRESIDENCIA DA REPUBLICA;;;;;12.925.600,63
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.066.816,61
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;26000;MINISTERIO DA EDUCACAO;;;;;1.483.250,68
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;625.513.455,82
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;39000;MINISTERIO DA INFRAESTRUTURA;;;;;13.043,66
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;42000;MINISTERIO DA CULTURA;;;;;132.734,98
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;51000;MINISTERIO DO ESPORTE;;;;;22.673.456,85
2009;2008;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;52000;MINISTERIO DA DEFESA;;;;;649.414,49
2009;2008;32000;MINISTERIO DE MINAS E ENERGIA;25000;MINISTERIO DA ECONOMIA;;;;;30.322,41
2009;2008;32000;MINISTERIO DE MINAS E ENERGIA;26000;MINISTERIO DA EDUCACAO;;;;;59.994,00
2009;2008;32000;MINISTERIO DE MINAS E ENERGIA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;94.910.344,66
2009;2008;32000;MINISTERIO DE MINAS E ENERGIA;52000;MINISTERIO DA DEFESA;;;;;17.300,00
2009;2008;33000;MINISTERIO DA PREVIDENCIA SOCIAL;12000;JUSTICA FEDERAL;;;;;161.671.857,77
2009;2008;33000;MINISTERIO DA PREVIDENCIA SOCIAL;15000;JUSTICA DO TRABALHO;;;;;1.186,00
2009;2008;33000;MINISTERIO DA PREVIDENCIA SOCIAL;26000;MINISTERIO DA EDUCACAO;;;;;488.835,68
2009;2008;33000;MINISTERIO DA PREVIDENCIA SOCIAL;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;1.055.722,69
2009;2008;33000;MINISTERIO DA PREVIDENCIA SOCIAL;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;12.029.122.717,86
2009;2008;34000;MINISTERIO PUBLICO DA UNIAO;34000;MINISTERIO PUBLICO DA UNIAO;;;;;175.766.561,30
2009;2008;34000;MINISTERIO PUBLICO DA UNIAO;52000;MINISTERIO DA DEFESA;;;;;91.352,77
2009;2008;35000;MINISTERIO DAS RELACOES EXTERIORES;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;675.000,00
2009;2008;35000;MINISTERIO DAS RELACOES EXTERIORES;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;11.306.703,33
2009;2008;35000;MINISTERIO DAS RELACOES EXTERIORES;52000;MINISTERIO DA DEFESA;;;;;1.656.372,03
2009;2008;36000;MINISTERIO DA SAUDE;15000;JUSTICA DO TRABALHO;;;;;1.787,16
2009;2008;36000;MINISTERIO DA SAUDE;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;237.557,03
2009;2008;36000;MINISTERIO DA SAUDE;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;35.405.831,67
2009;2008;36000;MINISTERIO DA SAUDE;25000;MINISTERIO DA ECONOMIA;;;;;4.295,50
2009;2008;36000;MINISTERIO DA SAUDE;26000;MINISTERIO DA EDUCACAO;;;;;186.835.546,00
2009;2008;36000;MINISTERIO DA SAUDE;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;187.357,35
2009;2008;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;;;;;3.250.026.093,07
2009;2008;36000;MINISTERIO DA SAUDE;52000;MINISTERIO DA DEFESA;;;;;3.551.657,77
2009;2008;38000;MINISTERIO DO TRABALHO E EMPREGO;26000;MINISTERIO DA EDUCACAO;;;;;2.977.647,37
2009;2008;38000;MINISTERIO DO TRABALHO E EMPREGO;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;948.077,57
2009;2008;38000;MINISTERIO DO TRABALHO E EMPREGO;38000;MINISTERIO DO TRABALHO E EMPREGO;;;;;913.063.732,69
2009;2008;39000;MINISTERIO DA INFRAESTRUTURA;26000;MINISTERIO DA EDUCACAO;;;;;7.631.928,04
2009;2008;39000;MINISTERIO DA INFRAESTRUTURA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;7.275.966,57
2009;2008;39000;MINISTERIO DA INFRAESTRUTURA;39000;MINISTERIO DA INFRAESTRUTURA;;;;;4.255.778.397,32
2009;2008;39000;MINISTERIO DA INFRAESTRUTURA;52000;MINISTERIO DA DEFESA;;;;;214.730.278,09
2009;2008;41000;MINISTERIO DAS COMUNICACOES;41000;MINISTERIO DAS COMUNICACOES;;;;;62.385.275,16
2009;2008;42000;MINISTERIO DA CULTURA;20000;PRESIDENCIA DA REPUBLICA;;;;;723.102,54
2009;2008;42000;MINISTERIO DA CULTURA;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;335,85
2009;2008;42000;MINISTERIO DA CULTURA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.334.488,57
2009;2008;42000;MINISTERIO DA CULTURA;26000;MINISTERIO DA EDUCACAO;;;;;924.518,30
2009;2008;42000;MINISTERIO DA CULTURA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;3.647.020,00
2009;2008;42000;MINISTERIO DA CULTURA;36000;MINISTERIO DA SAUDE;;;;;705.800,00
2009;2008;42000;MINISTERIO DA CULTURA;41000;MINISTERIO DAS COMUNICACOES;;;;;6.922.756,80
2009;2008;42000;MINISTERIO DA CULTURA;42000;MINISTERIO DA CULTURA;;;;;258.180.467,89
2009;2008;42000;MINISTERIO DA CULTURA;54000;MINISTERIO DO TURISMO;;;;;600.000,00
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;1.396.638,45
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;372.650,86
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;632.465,83
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;26000;MINISTERIO DA EDUCACAO;;;;;255.675,12
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;32000;MINISTERIO DE MINAS E ENERGIA;;;;;1.024.882,07
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;42000;MINISTERIO DA CULTURA;;;;;5.723,00
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;44000;MINISTERIO DO MEIO AMBIENTE;;;;;66.891.214,66
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;52000;MINISTERIO DA DEFESA;;;;;2.844.708,16
2009;2008;44000;MINISTERIO DO MEIO AMBIENTE;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;14.159,93
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;15000;JUSTICA DO TRABALHO;;;;;202.098,82
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;51.826.631,39
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;6.507.039,85
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;26000;MINISTERIO DA EDUCACAO;;;;;2.894.334,59
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;32000;MINISTERIO DE MINAS E ENERGIA;;;;;639.760,77
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;1.103.147.041,48
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;51000;MINISTERIO DO ESPORTE;;;;;53.904,63
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;52000;MINISTERIO DA DEFESA;;;;;1.690.066,47
2009;2008;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;1.177.166,02
2009;2008;51000;MINISTERIO DO ESPORTE;26000;MINISTERIO DA EDUCACAO;;;;;12.354.450,80
2009;2008;51000;MINISTERIO DO ESPORTE;34000;MINISTERIO PUBLICO DA UNIAO;;;;;139.151,70
2009;2008;51000;MINISTERIO DO ESPORTE;51000;MINISTERIO DO ESPORTE;;;;;177.768.432,11
2009;2008;51000;MINISTERIO DO ESPORTE;52000;MINISTERIO DA DEFESA;;;;;626.472,08
2009;2008;52000;MINISTERIO DA DEFESA;26000;MINISTERIO DA EDUCACAO;;;;;539.807,24
2009;2008;52000;MINISTERIO DA DEFESA;52000;MINISTERIO DA DEFESA;;;;;1.817.143.054,21
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;15000;JUSTICA DO TRABALHO;;;;;101.112,81
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;10.811.691,73
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.949.255,45
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;26000;MINISTERIO DA EDUCACAO;;;;;4.390.360,68
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;36000;MINISTERIO DA SAUDE;;;;;4.848.042,20
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;44000;MINISTERIO DO MEIO AMBIENTE;;;;;2.596.856,55
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;52000;MINISTERIO DA DEFESA;;;;;76.567.474,34
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;1.922.085.226,75
2009;2008;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;55000;MINISTERIO DA CIDADANIA;;;;;499.968,56
2009;2008;54000;MINISTERIO DO TURISMO;26000;MINISTERIO DA EDUCACAO;;;;;1.145.185,23
2009;2008;54000;MINISTERIO DO TURISMO;32000;MINISTERIO DE MINAS E ENERGIA;;;;;558.935,01
2009;2008;54000;MINISTERIO DO TURISMO;42000;MINISTERIO DA CULTURA;;;;;900.888,72
2009;2008;54000;MINISTERIO DO TURISMO;44000;MINISTERIO DO MEIO AMBIENTE;;;;;1.379.396,65
2009;2008;54000;MINISTERIO DO TURISMO;54000;MINISTERIO DO TURISMO;;;;;480.833.437,03
2009;2008;55000;MINISTERIO DA CIDADANIA;20000;PRESIDENCIA DA REPUBLICA;;;;;2.000.000,00
2009;2008;55000;MINISTERIO DA CIDADANIA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;45.370.972,61
2009;2008;55000;MINISTERIO DA CIDADANIA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;0,00
2009;2008;55000;MINISTERIO DA CIDADANIA;25000;MINISTERIO DA ECONOMIA;;;;;172,64
2009;2008;55000;MINISTERIO DA CIDADANIA;26000;MINISTERIO DA EDUCACAO;;;;;1.997.690,35
2009;2008;55000;MINISTERIO DA CIDADANIA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;73.692,82
2009;2008;55000;MINISTERIO DA CIDADANIA;36000;MINISTERIO DA SAUDE;;;;;1.158.476,80
2009;2008;55000;MINISTERIO DA CIDADANIA;52000;MINISTERIO DA DEFESA;;;;;533.056,65
2009;2008;55000;MINISTERIO DA CIDADANIA;55000;MINISTERIO DA CIDADANIA;;;;;142.720.430,42
2009;2008;56000;MINISTERIO DAS CIDADES;20000;PRESIDENCIA DA REPUBLICA;;;;;3.670.993,99
2009;2008;56000;MINISTERIO DAS CIDADES;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;0,00;0,00;0,00;58.771,80
2009;2008;56000;MINISTERIO DAS CIDADES;26000;MINISTERIO DA EDUCACAO;;;;;340.697,48
2009;2008;56000;MINISTERIO DAS CIDADES;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;286.206,00
2009;2008;56000;MINISTERIO DAS CIDADES;36000;MINISTERIO DA SAUDE;;;;;22.926.394,40
2009;2008;56000;MINISTERIO DAS CIDADES;51000;MINISTERIO DO ESPORTE;;;;;332.768,02
2009;2008;56000;MINISTERIO DAS CIDADES;56000;MINISTERIO DAS CIDADES;;;;;1.957.073.092,75
2009;2009;01000;CAMARA DOS DEPUTADOS;01000;CAMARA DOS DEPUTADOS;;555.316.575,16;360.982.849,44;360.239.853,41;
2009;2009;02000;SENADO FEDERAL;02000;SENADO FEDERAL;;408.619.931,76;284.750.528,91;284.652.024,80;
2009;2009;03000;TRIBUNAL DE CONTAS DA UNIAO;03000;TRIBUNAL DE CONTAS DA UNIAO;;163.008.889,21;64.395.951,02;64.395.925,02;
2009;2009;03000;TRIBUNAL DE CONTAS DA UNIAO;25000;MINISTERIO DA ECONOMIA;;489.870,86;450.796,47;435.217,42;
2009;2009;10000;SUPREMO TRIBUNAL FEDERAL;10000;SUPREMO TRIBUNAL FEDERAL;;242.353.550,98;139.746.876,12;139.513.056,63;
2009;2009;10000;SUPREMO TRIBUNAL FEDERAL;12000;JUSTICA FEDERAL;;673.901,06;673.901,06;673.901,06;
2009;2009;10000;SUPREMO TRIBUNAL FEDERAL;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;498.033,04;57.303,68;57.303,68;
2009;2009;10000;SUPREMO TRIBUNAL FEDERAL;35000;MINISTERIO DAS RELACOES EXTERIORES;;162.092,21;162.092,21;162.092,21;
2009;2009;10000;SUPREMO TRIBUNAL FEDERAL;52000;MINISTERIO DA DEFESA;;863.811,19;837.560,36;837.560,36;
2009;2009;11000;SUPERIOR TRIBUNAL DE JUSTICA;11000;SUPERIOR TRIBUNAL DE JUSTICA;;212.241.998,02;151.478.548,41;151.302.025,61;
2009;2009;11000;SUPERIOR TRIBUNAL DE JUSTICA;12000;JUSTICA FEDERAL;;276.000,00;84.163,56;84.163,56;
2009;2009;12000;JUSTICA FEDERAL;11000;SUPERIOR TRIBUNAL DE JUSTICA;;2.305.680,00;2.305.680,00;2.305.680,00;
2009;2009;12000;JUSTICA FEDERAL;12000;JUSTICA FEDERAL;;6.073.770.884,34;5.611.884.699,72;5.609.261.157,52;
2009;2009;12000;JUSTICA FEDERAL;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;0,00;0,00;0,00;
2009;2009;12000;JUSTICA FEDERAL;52000;MINISTERIO DA DEFESA;;277.000,00;;;
2009;2009;13000;JUSTICA MILITAR;13000;JUSTICA MILITAR;;34.536.344,42;25.558.507,28;25.525.425,23;
2009;2009;13000;JUSTICA MILITAR;25000;MINISTERIO DA ECONOMIA;;3.096,00;2.688,00;2.643,20;
2009;2009;14000;JUSTICA ELEITORAL;14000;JUSTICA ELEITORAL;;1.215.699.920,75;721.762.455,17;714.148.260,81;
2009;2009;14000;JUSTICA ELEITORAL;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;164.881,21;71.703,74;71.703,74;
2009;2009;14000;JUSTICA ELEITORAL;52000;MINISTERIO DA DEFESA;;390.905,99;363.171,35;363.171,35;
2009;2009;15000;JUSTICA DO TRABALHO;10000;SUPREMO TRIBUNAL FEDERAL;;74.800,92;66.352,40;66.352,40;
2009;2009;15000;JUSTICA DO TRABALHO;15000;JUSTICA DO TRABALHO;;1.850.614.495,50;1.559.800.295,26;1.553.201.585,45;
2009;2009;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;;168.434.907,50;113.108.680,76;107.899.319,21;
